uf,city_name,city_code,date,stringency_index
PR,State government,STATE_GOV,2020-03-15,11.11
MA,State government,STATE_GOV,2020-03-15,5.56
MS,State government,STATE_GOV,2020-03-15,5.56
ES,State government,STATE_GOV,2020-03-15,11.11
MG,State government,STATE_GOV,2020-03-15,11.11
SC,State government,STATE_GOV,2020-03-15,0
AC,State government,STATE_GOV,2020-03-15,5.56
PA,State government,STATE_GOV,2020-03-15,0
PB,State government,STATE_GOV,2020-03-15,11.11
DF,State government,STATE_GOV,2020-03-15,44.44
PI,State government,STATE_GOV,2020-03-15,11.11
TO,State government,STATE_GOV,2020-03-15,11.11
SE,State government,STATE_GOV,2020-03-15,5.56
RR,State government,STATE_GOV,2020-03-15,5.56
RO,State government,STATE_GOV,2020-03-15,11.11
AP,State government,STATE_GOV,2020-03-15,14.81
RN,State government,STATE_GOV,2020-03-15,16.67
MT,State government,STATE_GOV,2020-03-15,5.56
CE,State government,STATE_GOV,2020-03-16,11.11
CE,Fortaleza,2304400,2020-03-16,0
GO,State government,STATE_GOV,2020-03-16,35.19
GO,Goiania,5208707,2020-03-16,33.33
AM,State government,STATE_GOV,2020-03-16,5.56
AM,Manaus,1302603,2020-03-16,22.22
BA,State government,STATE_GOV,2020-03-16,11.11
BA,Salvador,2927408,2020-03-16,22.22
SP,State government,STATE_GOV,2020-03-16,29.63
SP,Sao Paulo,3550308,2020-03-16,46.3
RS,Porto Alegre,4314902,2020-03-16,12.96
RS,State government,STATE_GOV,2020-03-16,11.11
RJ,State government,STATE_GOV,2020-03-16,51.85
RJ,Rio de Janeiro,3304557,2020-03-16,20.37
PE,State government,STATE_GOV,2020-03-16,22.22
PE,Recife,2611606,2020-03-16,11.11
AL,State government,STATE_GOV,2020-03-16,22.22
PR,State government,STATE_GOV,2020-03-16,30.56
MA,State government,STATE_GOV,2020-03-16,11.11
MS,State government,STATE_GOV,2020-03-16,5.56
ES,State government,STATE_GOV,2020-03-16,11.11
MG,State government,STATE_GOV,2020-03-16,11.11
SC,State government,STATE_GOV,2020-03-16,11.11
AC,State government,STATE_GOV,2020-03-16,5.56
PA,State government,STATE_GOV,2020-03-16,35.19
PB,State government,STATE_GOV,2020-03-16,11.11
DF,State government,STATE_GOV,2020-03-16,44.44
PI,State government,STATE_GOV,2020-03-16,29.63
TO,State government,STATE_GOV,2020-03-16,11.11
SE,State government,STATE_GOV,2020-03-16,5.56
RR,State government,STATE_GOV,2020-03-16,27.78
RO,State government,STATE_GOV,2020-03-16,11.11
AP,State government,STATE_GOV,2020-03-16,14.81
RN,State government,STATE_GOV,2020-03-16,16.67
MT,State government,STATE_GOV,2020-03-16,16.67
CE,State government,STATE_GOV,2020-03-17,14.81
CE,Fortaleza,2304400,2020-03-17,23.61
GO,State government,STATE_GOV,2020-03-17,46.3
GO,Goiania,5208707,2020-03-17,40.74
AM,State government,STATE_GOV,2020-03-17,22.22
AM,Manaus,1302603,2020-03-17,29.63
BA,State government,STATE_GOV,2020-03-17,35.65
BA,Salvador,2927408,2020-03-17,22.22
SP,State government,STATE_GOV,2020-03-17,29.63
SP,Sao Paulo,3550308,2020-03-17,46.3
RS,Porto Alegre,4314902,2020-03-17,32.41
RS,State government,STATE_GOV,2020-03-17,11.11
RJ,State government,STATE_GOV,2020-03-17,51.85
RJ,Rio de Janeiro,3304557,2020-03-17,25.93
PE,State government,STATE_GOV,2020-03-17,37.96
PE,Recife,2611606,2020-03-17,14.81
AL,State government,STATE_GOV,2020-03-17,27.78
PR,State government,STATE_GOV,2020-03-17,30.56
MA,State government,STATE_GOV,2020-03-17,18.52
MS,State government,STATE_GOV,2020-03-17,5.56
ES,State government,STATE_GOV,2020-03-17,31.48
MG,State government,STATE_GOV,2020-03-17,11.11
SC,State government,STATE_GOV,2020-03-17,75
AC,State government,STATE_GOV,2020-03-17,5.56
PA,State government,STATE_GOV,2020-03-17,35.19
PB,State government,STATE_GOV,2020-03-17,11.11
DF,State government,STATE_GOV,2020-03-17,41.67
PI,State government,STATE_GOV,2020-03-17,29.63
TO,State government,STATE_GOV,2020-03-17,11.11
SE,State government,STATE_GOV,2020-03-17,43.52
RR,State government,STATE_GOV,2020-03-17,38.89
RO,State government,STATE_GOV,2020-03-17,22.22
AP,State government,STATE_GOV,2020-03-17,25.93
RN,State government,STATE_GOV,2020-03-17,27.78
MT,State government,STATE_GOV,2020-03-17,16.67
CE,State government,STATE_GOV,2020-03-18,14.81
CE,Fortaleza,2304400,2020-03-18,23.61
GO,State government,STATE_GOV,2020-03-18,50
GO,Goiania,5208707,2020-03-18,40.74
AM,State government,STATE_GOV,2020-03-18,22.22
AM,Manaus,1302603,2020-03-18,29.63
BA,State government,STATE_GOV,2020-03-18,40.28
BA,Salvador,2927408,2020-03-18,33.33
SP,State government,STATE_GOV,2020-03-18,37.04
SP,Sao Paulo,3550308,2020-03-18,46.3
RS,Porto Alegre,4314902,2020-03-18,32.41
RS,State government,STATE_GOV,2020-03-18,11.11
RJ,State government,STATE_GOV,2020-03-18,51.85
RJ,Rio de Janeiro,3304557,2020-03-18,25.93
PE,State government,STATE_GOV,2020-03-18,54.63
PE,Recife,2611606,2020-03-18,45.37
AL,State government,STATE_GOV,2020-03-18,27.78
PR,State government,STATE_GOV,2020-03-18,30.56
MA,State government,STATE_GOV,2020-03-18,18.52
MS,State government,STATE_GOV,2020-03-18,20.37
ES,State government,STATE_GOV,2020-03-18,41.67
MG,State government,STATE_GOV,2020-03-18,11.11
SC,State government,STATE_GOV,2020-03-18,75
AC,State government,STATE_GOV,2020-03-18,12.96
PA,State government,STATE_GOV,2020-03-18,35.19
PB,State government,STATE_GOV,2020-03-18,11.11
DF,State government,STATE_GOV,2020-03-18,54.63
PI,State government,STATE_GOV,2020-03-18,29.63
TO,State government,STATE_GOV,2020-03-18,22.22
SE,State government,STATE_GOV,2020-03-18,43.52
RR,State government,STATE_GOV,2020-03-18,38.89
RO,State government,STATE_GOV,2020-03-18,22.22
AP,State government,STATE_GOV,2020-03-18,33.33
RN,State government,STATE_GOV,2020-03-18,44.44
MT,State government,STATE_GOV,2020-03-18,16.67
CE,State government,STATE_GOV,2020-03-19,22.22
CE,Fortaleza,2304400,2020-03-19,23.61
GO,State government,STATE_GOV,2020-03-19,50
GO,Goiania,5208707,2020-03-19,40.74
AM,State government,STATE_GOV,2020-03-19,35.19
AM,Manaus,1302603,2020-03-19,29.63
BA,State government,STATE_GOV,2020-03-19,43.06
BA,Salvador,2927408,2020-03-19,33.33
SP,State government,STATE_GOV,2020-03-19,37.04
SP,Sao Paulo,3550308,2020-03-19,46.3
RS,Porto Alegre,4314902,2020-03-19,49.07
RS,State government,STATE_GOV,2020-03-19,50
RJ,State government,STATE_GOV,2020-03-19,61.11
RJ,Rio de Janeiro,3304557,2020-03-19,25.93
PE,State government,STATE_GOV,2020-03-19,54.63
PE,Recife,2611606,2020-03-19,45.37
AL,State government,STATE_GOV,2020-03-19,27.78
PR,State government,STATE_GOV,2020-03-19,37.96
MA,State government,STATE_GOV,2020-03-19,18.52
MS,State government,STATE_GOV,2020-03-19,31.48
ES,State government,STATE_GOV,2020-03-19,41.67
MG,State government,STATE_GOV,2020-03-19,41.67
SC,State government,STATE_GOV,2020-03-19,78.7
AC,State government,STATE_GOV,2020-03-19,12.96
PA,State government,STATE_GOV,2020-03-19,35.19
PB,State government,STATE_GOV,2020-03-19,27.78
DF,State government,STATE_GOV,2020-03-19,54.63
PI,State government,STATE_GOV,2020-03-19,29.63
TO,State government,STATE_GOV,2020-03-19,22.22
SE,State government,STATE_GOV,2020-03-19,43.52
RR,State government,STATE_GOV,2020-03-19,38.89
RO,State government,STATE_GOV,2020-03-19,22.22
AP,State government,STATE_GOV,2020-03-19,33.33
RN,State government,STATE_GOV,2020-03-19,44.44
MT,State government,STATE_GOV,2020-03-19,16.67
CE,State government,STATE_GOV,2020-03-20,51.85
CE,Fortaleza,2304400,2020-03-20,31.02
GO,State government,STATE_GOV,2020-03-20,62.96
GO,Goiania,5208707,2020-03-20,40.74
AM,State government,STATE_GOV,2020-03-20,35.19
AM,Manaus,1302603,2020-03-20,29.63
BA,State government,STATE_GOV,2020-03-20,54.17
BA,Salvador,2927408,2020-03-20,38.89
SP,State government,STATE_GOV,2020-03-20,37.04
SP,Sao Paulo,3550308,2020-03-20,61.11
RS,Porto Alegre,4314902,2020-03-20,52.78
RS,State government,STATE_GOV,2020-03-20,50
RJ,State government,STATE_GOV,2020-03-20,61.11
RJ,Rio de Janeiro,3304557,2020-03-20,25.93
PE,State government,STATE_GOV,2020-03-20,54.63
PE,Recife,2611606,2020-03-20,45.37
AL,State government,STATE_GOV,2020-03-20,37.04
PR,State government,STATE_GOV,2020-03-20,63.89
MA,State government,STATE_GOV,2020-03-20,18.52
MS,State government,STATE_GOV,2020-03-20,31.48
ES,State government,STATE_GOV,2020-03-20,41.67
MG,State government,STATE_GOV,2020-03-20,58.33
SC,State government,STATE_GOV,2020-03-20,78.7
AC,State government,STATE_GOV,2020-03-20,69.44
PA,State government,STATE_GOV,2020-03-20,42.59
PB,State government,STATE_GOV,2020-03-20,31.48
DF,State government,STATE_GOV,2020-03-20,58.33
PI,State government,STATE_GOV,2020-03-20,48.15
TO,State government,STATE_GOV,2020-03-20,22.22
SE,State government,STATE_GOV,2020-03-20,43.52
RR,State government,STATE_GOV,2020-03-20,38.89
RO,State government,STATE_GOV,2020-03-20,75
AP,State government,STATE_GOV,2020-03-20,50
RN,State government,STATE_GOV,2020-03-20,55.56
MT,State government,STATE_GOV,2020-03-20,16.67
CE,State government,STATE_GOV,2020-03-21,60.19
CE,Fortaleza,2304400,2020-03-21,31.02
GO,State government,STATE_GOV,2020-03-21,72.22
GO,Goiania,5208707,2020-03-21,40.74
AM,State government,STATE_GOV,2020-03-21,42.59
AM,Manaus,1302603,2020-03-21,29.63
BA,State government,STATE_GOV,2020-03-21,54.17
BA,Salvador,2927408,2020-03-21,46.3
SP,State government,STATE_GOV,2020-03-21,37.04
SP,Sao Paulo,3550308,2020-03-21,61.11
RS,Porto Alegre,4314902,2020-03-21,52.78
RS,State government,STATE_GOV,2020-03-21,50
RJ,State government,STATE_GOV,2020-03-21,72.22
RJ,Rio de Janeiro,3304557,2020-03-21,46.3
PE,State government,STATE_GOV,2020-03-21,54.63
PE,Recife,2611606,2020-03-21,52.78
AL,State government,STATE_GOV,2020-03-21,38.89
PR,State government,STATE_GOV,2020-03-21,63.89
MA,State government,STATE_GOV,2020-03-21,60.19
MS,State government,STATE_GOV,2020-03-21,31.48
ES,State government,STATE_GOV,2020-03-21,45.37
MG,State government,STATE_GOV,2020-03-21,58.33
SC,State government,STATE_GOV,2020-03-21,78.7
AC,State government,STATE_GOV,2020-03-21,69.44
PA,State government,STATE_GOV,2020-03-21,45.37
PB,State government,STATE_GOV,2020-03-21,42.59
DF,State government,STATE_GOV,2020-03-21,58.33
PI,State government,STATE_GOV,2020-03-21,48.15
TO,State government,STATE_GOV,2020-03-21,61.11
SE,State government,STATE_GOV,2020-03-21,43.52
RR,State government,STATE_GOV,2020-03-21,38.89
RO,State government,STATE_GOV,2020-03-21,75
AP,State government,STATE_GOV,2020-03-21,57.41
RN,State government,STATE_GOV,2020-03-21,62.96
MT,State government,STATE_GOV,2020-03-21,16.67
CE,State government,STATE_GOV,2020-03-22,62.96
CE,Fortaleza,2304400,2020-03-22,31.02
GO,State government,STATE_GOV,2020-03-22,72.22
GO,Goiania,5208707,2020-03-22,40.74
AM,State government,STATE_GOV,2020-03-22,42.59
AM,Manaus,1302603,2020-03-22,29.63
BA,State government,STATE_GOV,2020-03-22,54.17
BA,Salvador,2927408,2020-03-22,46.3
SP,State government,STATE_GOV,2020-03-22,37.04
SP,Sao Paulo,3550308,2020-03-22,61.11
RS,Porto Alegre,4314902,2020-03-22,52.78
RS,State government,STATE_GOV,2020-03-22,50
RJ,State government,STATE_GOV,2020-03-22,72.22
RJ,Rio de Janeiro,3304557,2020-03-22,46.3
PE,State government,STATE_GOV,2020-03-22,65.74
PE,Recife,2611606,2020-03-22,52.78
AL,State government,STATE_GOV,2020-03-22,38.89
PR,State government,STATE_GOV,2020-03-22,63.89
MA,State government,STATE_GOV,2020-03-22,60.19
MS,State government,STATE_GOV,2020-03-22,31.48
ES,State government,STATE_GOV,2020-03-22,45.37
MG,State government,STATE_GOV,2020-03-22,65.74
SC,State government,STATE_GOV,2020-03-22,78.7
AC,State government,STATE_GOV,2020-03-22,69.44
PA,State government,STATE_GOV,2020-03-22,49.07
PB,State government,STATE_GOV,2020-03-22,50.93
DF,State government,STATE_GOV,2020-03-22,58.33
PI,State government,STATE_GOV,2020-03-22,48.15
TO,State government,STATE_GOV,2020-03-22,64.81
SE,State government,STATE_GOV,2020-03-22,43.52
RR,State government,STATE_GOV,2020-03-22,41.67
RO,State government,STATE_GOV,2020-03-22,75
AP,State government,STATE_GOV,2020-03-22,61.11
RN,State government,STATE_GOV,2020-03-22,62.96
MT,State government,STATE_GOV,2020-03-22,16.67
CE,State government,STATE_GOV,2020-03-23,74.07
CE,Fortaleza,2304400,2020-03-23,31.02
GO,State government,STATE_GOV,2020-03-23,72.22
GO,Goiania,5208707,2020-03-23,40.74
AM,State government,STATE_GOV,2020-03-23,46.3
AM,Manaus,1302603,2020-03-23,29.63
BA,State government,STATE_GOV,2020-03-23,57.87
BA,Salvador,2927408,2020-03-23,51.85
SP,State government,STATE_GOV,2020-03-23,44.44
SP,Sao Paulo,3550308,2020-03-23,61.11
RS,Porto Alegre,4314902,2020-03-23,52.78
RS,State government,STATE_GOV,2020-03-23,50
RJ,State government,STATE_GOV,2020-03-23,75
RJ,Rio de Janeiro,3304557,2020-03-23,46.3
PE,State government,STATE_GOV,2020-03-23,65.74
PE,Recife,2611606,2020-03-23,52.78
AL,State government,STATE_GOV,2020-03-23,61.11
PR,State government,STATE_GOV,2020-03-23,63.89
MA,State government,STATE_GOV,2020-03-23,57.41
MS,State government,STATE_GOV,2020-03-23,35.19
ES,State government,STATE_GOV,2020-03-23,52.78
MG,State government,STATE_GOV,2020-03-23,65.74
SC,State government,STATE_GOV,2020-03-23,78.7
AC,State government,STATE_GOV,2020-03-23,69.44
PA,State government,STATE_GOV,2020-03-23,60.19
PB,State government,STATE_GOV,2020-03-23,50.93
DF,State government,STATE_GOV,2020-03-23,58.33
PI,State government,STATE_GOV,2020-03-23,51.85
TO,State government,STATE_GOV,2020-03-23,64.81
SE,State government,STATE_GOV,2020-03-23,43.52
RR,State government,STATE_GOV,2020-03-23,63.89
RO,State government,STATE_GOV,2020-03-23,75
AP,State government,STATE_GOV,2020-03-23,61.11
RN,State government,STATE_GOV,2020-03-23,62.96
MT,State government,STATE_GOV,2020-03-23,40.74
CE,State government,STATE_GOV,2020-03-24,82.41
CE,Fortaleza,2304400,2020-03-24,31.02
GO,State government,STATE_GOV,2020-03-24,80.56
GO,Goiania,5208707,2020-03-24,40.74
AM,State government,STATE_GOV,2020-03-24,46.3
AM,Manaus,1302603,2020-03-24,29.63
BA,State government,STATE_GOV,2020-03-24,55.09
BA,Salvador,2927408,2020-03-24,51.85
SP,State government,STATE_GOV,2020-03-24,44.44
SP,Sao Paulo,3550308,2020-03-24,57.41
RS,Porto Alegre,4314902,2020-03-24,56.48
RS,State government,STATE_GOV,2020-03-24,50
RJ,State government,STATE_GOV,2020-03-24,75
RJ,Rio de Janeiro,3304557,2020-03-24,46.3
PE,State government,STATE_GOV,2020-03-24,65.74
PE,Recife,2611606,2020-03-24,52.78
AL,State government,STATE_GOV,2020-03-24,61.11
PR,State government,STATE_GOV,2020-03-24,63.89
MA,State government,STATE_GOV,2020-03-24,61.11
MS,State government,STATE_GOV,2020-03-24,35.19
ES,State government,STATE_GOV,2020-03-24,52.78
MG,State government,STATE_GOV,2020-03-24,65.74
SC,State government,STATE_GOV,2020-03-24,78.7
AC,State government,STATE_GOV,2020-03-24,69.44
PA,State government,STATE_GOV,2020-03-24,60.19
PB,State government,STATE_GOV,2020-03-24,50.93
DF,State government,STATE_GOV,2020-03-24,58.33
PI,State government,STATE_GOV,2020-03-24,51.85
TO,State government,STATE_GOV,2020-03-24,64.81
SE,State government,STATE_GOV,2020-03-24,71.3
RR,State government,STATE_GOV,2020-03-24,67.59
RO,State government,STATE_GOV,2020-03-24,75
AP,State government,STATE_GOV,2020-03-24,61.11
RN,State government,STATE_GOV,2020-03-24,62.96
MT,State government,STATE_GOV,2020-03-24,40.74
CE,State government,STATE_GOV,2020-03-25,82.41
CE,Fortaleza,2304400,2020-03-25,31.02
GO,State government,STATE_GOV,2020-03-25,80.56
GO,Goiania,5208707,2020-03-25,40.74
AM,State government,STATE_GOV,2020-03-25,51.85
AM,Manaus,1302603,2020-03-25,29.63
BA,State government,STATE_GOV,2020-03-25,55.09
BA,Salvador,2927408,2020-03-25,58.33
SP,State government,STATE_GOV,2020-03-25,44.44
SP,Sao Paulo,3550308,2020-03-25,57.41
RS,Porto Alegre,4314902,2020-03-25,56.48
RS,State government,STATE_GOV,2020-03-25,50
RJ,State government,STATE_GOV,2020-03-25,75
RJ,Rio de Janeiro,3304557,2020-03-25,46.3
PE,State government,STATE_GOV,2020-03-25,65.74
PE,Recife,2611606,2020-03-25,52.78
AL,State government,STATE_GOV,2020-03-25,61.11
PR,State government,STATE_GOV,2020-03-25,63.89
MA,State government,STATE_GOV,2020-03-25,61.11
MS,State government,STATE_GOV,2020-03-25,35.19
ES,State government,STATE_GOV,2020-03-25,52.78
MG,State government,STATE_GOV,2020-03-25,65.74
SC,State government,STATE_GOV,2020-03-25,81.48
AC,State government,STATE_GOV,2020-03-25,65.74
PA,State government,STATE_GOV,2020-03-25,60.19
PB,State government,STATE_GOV,2020-03-25,50.93
DF,State government,STATE_GOV,2020-03-25,58.33
PI,State government,STATE_GOV,2020-03-25,51.85
TO,State government,STATE_GOV,2020-03-25,64.81
SE,State government,STATE_GOV,2020-03-25,71.3
RR,State government,STATE_GOV,2020-03-25,67.59
RO,State government,STATE_GOV,2020-03-25,75
AP,State government,STATE_GOV,2020-03-25,61.11
RN,State government,STATE_GOV,2020-03-25,62.96
MT,State government,STATE_GOV,2020-03-25,44.44
CE,State government,STATE_GOV,2020-03-26,82.41
CE,Fortaleza,2304400,2020-03-26,31.02
GO,State government,STATE_GOV,2020-03-26,80.56
GO,Goiania,5208707,2020-03-26,40.74
AM,State government,STATE_GOV,2020-03-26,51.85
AM,Manaus,1302603,2020-03-26,38.89
BA,State government,STATE_GOV,2020-03-26,55.09
BA,Salvador,2927408,2020-03-26,58.33
SP,State government,STATE_GOV,2020-03-26,44.44
SP,Sao Paulo,3550308,2020-03-26,57.41
RS,Porto Alegre,4314902,2020-03-26,56.48
RS,State government,STATE_GOV,2020-03-26,50
RJ,State government,STATE_GOV,2020-03-26,75
RJ,Rio de Janeiro,3304557,2020-03-26,46.3
PE,State government,STATE_GOV,2020-03-26,65.74
PE,Recife,2611606,2020-03-26,52.78
AL,State government,STATE_GOV,2020-03-26,61.11
PR,State government,STATE_GOV,2020-03-26,63.89
MA,State government,STATE_GOV,2020-03-26,61.11
MS,State government,STATE_GOV,2020-03-26,35.19
ES,State government,STATE_GOV,2020-03-26,56.48
MG,State government,STATE_GOV,2020-03-26,69.44
SC,State government,STATE_GOV,2020-03-26,81.48
AC,State government,STATE_GOV,2020-03-26,65.74
PA,State government,STATE_GOV,2020-03-26,60.19
PB,State government,STATE_GOV,2020-03-26,53.7
DF,State government,STATE_GOV,2020-03-26,58.33
PI,State government,STATE_GOV,2020-03-26,51.85
TO,State government,STATE_GOV,2020-03-26,64.81
SE,State government,STATE_GOV,2020-03-26,71.3
RR,State government,STATE_GOV,2020-03-26,67.59
RO,State government,STATE_GOV,2020-03-26,75
AP,State government,STATE_GOV,2020-03-26,61.11
RN,State government,STATE_GOV,2020-03-26,62.96
MT,State government,STATE_GOV,2020-03-26,59.26
CE,State government,STATE_GOV,2020-03-27,74.07
CE,Fortaleza,2304400,2020-03-27,36.57
GO,State government,STATE_GOV,2020-03-27,80.56
GO,Goiania,5208707,2020-03-27,40.74
AM,State government,STATE_GOV,2020-03-27,62.96
AM,Manaus,1302603,2020-03-27,38.89
BA,State government,STATE_GOV,2020-03-27,56.48
BA,Salvador,2927408,2020-03-27,58.33
SP,State government,STATE_GOV,2020-03-27,44.44
SP,Sao Paulo,3550308,2020-03-27,57.41
RS,Porto Alegre,4314902,2020-03-27,56.48
RS,State government,STATE_GOV,2020-03-27,50
RJ,State government,STATE_GOV,2020-03-27,75
RJ,Rio de Janeiro,3304557,2020-03-27,46.3
PE,State government,STATE_GOV,2020-03-27,65.74
PE,Recife,2611606,2020-03-27,52.78
AL,State government,STATE_GOV,2020-03-27,61.11
PR,State government,STATE_GOV,2020-03-27,63.89
MA,State government,STATE_GOV,2020-03-27,61.11
MS,State government,STATE_GOV,2020-03-27,35.19
ES,State government,STATE_GOV,2020-03-27,59.26
MG,State government,STATE_GOV,2020-03-27,69.44
SC,State government,STATE_GOV,2020-03-27,81.48
AC,State government,STATE_GOV,2020-03-27,65.74
PA,State government,STATE_GOV,2020-03-27,68.52
PB,State government,STATE_GOV,2020-03-27,53.7
DF,State government,STATE_GOV,2020-03-27,58.33
PI,State government,STATE_GOV,2020-03-27,51.85
TO,State government,STATE_GOV,2020-03-27,64.81
SE,State government,STATE_GOV,2020-03-27,76.85
RR,State government,STATE_GOV,2020-03-27,67.59
RO,State government,STATE_GOV,2020-03-27,75
AP,State government,STATE_GOV,2020-03-27,61.11
RN,State government,STATE_GOV,2020-03-27,62.96
MT,State government,STATE_GOV,2020-03-27,59.26
CE,State government,STATE_GOV,2020-03-28,74.07
CE,Fortaleza,2304400,2020-03-28,36.57
GO,State government,STATE_GOV,2020-03-28,80.56
GO,Goiania,5208707,2020-03-28,40.74
AM,State government,STATE_GOV,2020-03-28,62.96
AM,Manaus,1302603,2020-03-28,38.89
BA,State government,STATE_GOV,2020-03-28,56.48
BA,Salvador,2927408,2020-03-28,58.33
SP,State government,STATE_GOV,2020-03-28,44.44
SP,Sao Paulo,3550308,2020-03-28,57.41
RS,Porto Alegre,4314902,2020-03-28,56.48
RS,State government,STATE_GOV,2020-03-28,50
RJ,State government,STATE_GOV,2020-03-28,75
RJ,Rio de Janeiro,3304557,2020-03-28,46.3
PE,State government,STATE_GOV,2020-03-28,65.74
PE,Recife,2611606,2020-03-28,52.78
AL,State government,STATE_GOV,2020-03-28,61.11
PR,State government,STATE_GOV,2020-03-28,63.89
MA,State government,STATE_GOV,2020-03-28,61.11
MS,State government,STATE_GOV,2020-03-28,38.89
ES,State government,STATE_GOV,2020-03-28,59.26
MG,State government,STATE_GOV,2020-03-28,69.44
SC,State government,STATE_GOV,2020-03-28,81.48
AC,State government,STATE_GOV,2020-03-28,65.74
PA,State government,STATE_GOV,2020-03-28,68.52
PB,State government,STATE_GOV,2020-03-28,53.7
DF,State government,STATE_GOV,2020-03-28,58.33
PI,State government,STATE_GOV,2020-03-28,51.85
TO,State government,STATE_GOV,2020-03-28,64.81
SE,State government,STATE_GOV,2020-03-28,76.85
RR,State government,STATE_GOV,2020-03-28,67.59
RO,State government,STATE_GOV,2020-03-28,75
AP,State government,STATE_GOV,2020-03-28,61.11
RN,State government,STATE_GOV,2020-03-28,62.96
MT,State government,STATE_GOV,2020-03-28,59.26
CE,State government,STATE_GOV,2020-03-29,74.07
CE,Fortaleza,2304400,2020-03-29,36.57
GO,State government,STATE_GOV,2020-03-29,80.56
GO,Goiania,5208707,2020-03-29,40.74
AM,State government,STATE_GOV,2020-03-29,62.96
AM,Manaus,1302603,2020-03-29,38.89
BA,State government,STATE_GOV,2020-03-29,56.48
BA,Salvador,2927408,2020-03-29,58.33
SP,State government,STATE_GOV,2020-03-29,44.44
SP,Sao Paulo,3550308,2020-03-29,57.41
RS,Porto Alegre,4314902,2020-03-29,56.48
RS,State government,STATE_GOV,2020-03-29,50
RJ,State government,STATE_GOV,2020-03-29,75
RJ,Rio de Janeiro,3304557,2020-03-29,46.3
PE,State government,STATE_GOV,2020-03-29,65.74
PE,Recife,2611606,2020-03-29,52.78
AL,State government,STATE_GOV,2020-03-29,61.11
PR,State government,STATE_GOV,2020-03-29,63.89
MA,State government,STATE_GOV,2020-03-29,61.11
MS,State government,STATE_GOV,2020-03-29,38.89
ES,State government,STATE_GOV,2020-03-29,59.26
MG,State government,STATE_GOV,2020-03-29,69.44
SC,State government,STATE_GOV,2020-03-29,81.48
AC,State government,STATE_GOV,2020-03-29,65.74
PA,State government,STATE_GOV,2020-03-29,68.52
PB,State government,STATE_GOV,2020-03-29,53.7
DF,State government,STATE_GOV,2020-03-29,58.33
PI,State government,STATE_GOV,2020-03-29,51.85
TO,State government,STATE_GOV,2020-03-29,64.81
SE,State government,STATE_GOV,2020-03-29,76.85
RR,State government,STATE_GOV,2020-03-29,67.59
RO,State government,STATE_GOV,2020-03-29,75
AP,State government,STATE_GOV,2020-03-29,61.11
RN,State government,STATE_GOV,2020-03-29,62.96
MT,State government,STATE_GOV,2020-03-29,59.26
CE,State government,STATE_GOV,2020-03-30,77.78
CE,Fortaleza,2304400,2020-03-30,36.57
GO,State government,STATE_GOV,2020-03-30,80.56
GO,Goiania,5208707,2020-03-30,40.74
AM,State government,STATE_GOV,2020-03-30,62.96
AM,Manaus,1302603,2020-03-30,38.89
BA,State government,STATE_GOV,2020-03-30,56.48
BA,Salvador,2927408,2020-03-30,58.33
SP,State government,STATE_GOV,2020-03-30,44.44
SP,Sao Paulo,3550308,2020-03-30,57.41
RS,Porto Alegre,4314902,2020-03-30,59.26
RS,State government,STATE_GOV,2020-03-30,50
RJ,State government,STATE_GOV,2020-03-30,72.22
RJ,Rio de Janeiro,3304557,2020-03-30,46.3
PE,State government,STATE_GOV,2020-03-30,69.44
PE,Recife,2611606,2020-03-30,52.78
AL,State government,STATE_GOV,2020-03-30,61.11
PR,State government,STATE_GOV,2020-03-30,63.89
MA,State government,STATE_GOV,2020-03-30,61.11
MS,State government,STATE_GOV,2020-03-30,36.11
ES,State government,STATE_GOV,2020-03-30,59.26
MG,State government,STATE_GOV,2020-03-30,69.44
SC,State government,STATE_GOV,2020-03-30,81.48
AC,State government,STATE_GOV,2020-03-30,65.74
PA,State government,STATE_GOV,2020-03-30,68.52
PB,State government,STATE_GOV,2020-03-30,53.7
DF,State government,STATE_GOV,2020-03-30,58.33
PI,State government,STATE_GOV,2020-03-30,55.56
TO,State government,STATE_GOV,2020-03-30,64.81
SE,State government,STATE_GOV,2020-03-30,76.85
RR,State government,STATE_GOV,2020-03-30,67.59
RO,State government,STATE_GOV,2020-03-30,75
AP,State government,STATE_GOV,2020-03-30,69.44
RN,State government,STATE_GOV,2020-03-30,62.96
MT,State government,STATE_GOV,2020-03-30,64.81
CE,State government,STATE_GOV,2020-03-31,77.78
CE,Fortaleza,2304400,2020-03-31,36.57
GO,State government,STATE_GOV,2020-03-31,80.56
GO,Goiania,5208707,2020-03-31,40.74
AM,State government,STATE_GOV,2020-03-31,62.96
AM,Manaus,1302603,2020-03-31,38.89
BA,State government,STATE_GOV,2020-03-31,56.48
BA,Salvador,2927408,2020-03-31,58.33
SP,State government,STATE_GOV,2020-03-31,44.44
SP,Sao Paulo,3550308,2020-03-31,57.41
RS,Porto Alegre,4314902,2020-03-31,64.81
RS,State government,STATE_GOV,2020-03-31,50
RJ,State government,STATE_GOV,2020-03-31,72.22
RJ,Rio de Janeiro,3304557,2020-03-31,46.3
PE,State government,STATE_GOV,2020-03-31,69.44
PE,Recife,2611606,2020-03-31,52.78
AL,State government,STATE_GOV,2020-03-31,61.11
PR,State government,STATE_GOV,2020-03-31,63.89
MA,State government,STATE_GOV,2020-03-31,61.11
MS,State government,STATE_GOV,2020-03-31,36.11
